e_case_id,hbx_id,irs_group_id
2225799,171754,1000000000004591
2225805,171735,1000000000004592
2225826,171738,1000000000004593
2225844,171740,1000000000004594
2225861,171743,1000000000004595
2225869,18773190,1000000000004596
2208257,170326,1000000000004598
2225886,171747,1000000000004599
2225928,171720,1000000000004600
2225935,171715,1000000000004601
2225941,171716,1000000000004602
2225984,171725,1000000000004603
2226010,171727,1000000000004604
2226066,171733,1000000000004606
2226116,171742,1000000000004609
2226131,171813,1000000000004611
2226171,171748,1000000000004613
2226184,173020,1000000000004614
2226197,171776,1000000000004615
2226202,171779,1000000000004616
2226212,171782,1000000000004618
2226218,171783,1000000000004619
2226237,171786,1000000000004620
2226242,171787,1000000000004621
2226259,171795,1000000000004622
2226271,18764852,1000000000004623
2226290,171802,1000000000004624
2226295,171803,1000000000004625
2226342,171809,1000000000004627
2226371,171815,1000000000004628
2226394,171817,1000000000004629
2226415,174535,1000000000004630
2226421,171820,1000000000004631
2226447,171750,1000000000004632
2226461,171751,1000000000004633
2226485,171845,1000000000004635
2226511,171791,1000000000004636
2226549,171800,1000000000004637
2226560,171801,1000000000004638
2226566,171804,1000000000004639
2208335,170366,1000000000004640
2226587,159276,1000000000004641
2226602,175135,1000000000004642
2226654,171826,1000000000004644
2226662,171827,1000000000004645
2226701,157400,1000000000004646
2226731,171836,1000000000004647
2226737,181880,1000000000004648
2226755,171840,1000000000004649
2226770,171843,1000000000004651
2226789,171846,1000000000004652
2226813,171850,1000000000004653
2226834,171864,1000000000004655
2226862,171872,1000000000004658
2226892,171879,1000000000004660
2226897,171880,1000000000004661
2226909,171881,1000000000004662
2226914,171883,1000000000004663
2226919,18771785,1000000000004664
2226927,171884,1000000000004665
2226944,171830,1000000000004667
2226950,171832,1000000000004668
2226962,171834,1000000000004669
2226994,171837,1000000000004671
2227011,171841,1000000000004672
2208379,170371,1000000000004674
2227030,171848,1000000000004675
2227041,171851,1000000000004676
2227046,171852,1000000000004677
2227051,171853,1000000000004678
2227066,171854,1000000000004679
2227094,171856,1000000000004682
2227107,171861,1000000000004683
2227112,171866,1000000000004684
2227128,171869,1000000000004686
2227143,171756,1000000000004687
2227161,171874,1000000000004688
2227178,171878,1000000000004689
2227183,171888,1000000000004690
2227188,171890,1000000000004691
2227217,171892,1000000000004693
2227223,171895,1000000000004694
2227239,171902,1000000000004695
2227245,171898,1000000000004696
2227251,171899,1000000000004697
2227262,169199,1000000000004698
2227270,171903,1000000000004699
2208410,170704,1000000000004700
2227275,171905,1000000000004701
2227280,171906,1000000000004702
2227319,171916,1000000000004704
2227330,171918,1000000000004705
2227368,171920,1000000000004706
2227381,171923,1000000000004707
2227386,171922,1000000000004708
2227398,18772516,1000000000004709
2227408,171926,1000000000004711
2227420,171930,1000000000004713
2227425,18772135,1000000000004714
2227433,172015,1000000000004715
2227447,171941,1000000000004717
2227475,171896,1000000000004718
2227496,173495,1000000000004719
2227502,171900,1000000000004720
2227524,171907,1000000000004721
2227546,171912,1000000000004723
2227557,171914,1000000000004725
2227577,171924,1000000000004726
2227582,171925,1000000000004727
2227587,171927,1000000000004728
2227598,171931,1000000000004729
2227656,171937,1000000000004731
2227670,171938,1000000000004732
2227682,171757,1000000000004734
2227702,171942,1000000000004735
2227720,171943,1000000000004736
2227735,171948,1000000000004737
2227740,171953,1000000000004738
2227770,176276,1000000000004739
2227793,171957,1000000000004741
2227794,171759,1000000000004742
2227806,172212,1000000000004743
2227811,18769509,1000000000004744
2227821,171959,1000000000004745
2227832,171960,1000000000004746
2227909,171969,1000000000004749
2227914,171970,1000000000004750
2227925,172103,1000000000004751
2227943,171975,1000000000004752
2208483,174318,1000000000004753
2228010,171955,1000000000004754
2228015,171956,1000000000004755
2228047,171958,1000000000004757
2228081,174870,1000000000004758
2228086,171968,1000000000004759
2228130,172087,1000000000004761
2228142,171976,1000000000004762
2228158,171980,1000000000004763
2228163,171982,1000000000004764
2228173,171983,1000000000004765
2228179,171985,1000000000004766
2228198,171990,1000000000004768
2228203,171993,1000000000004769
2228208,171994,1000000000004770
2228218,171995,1000000000004771
2228223,171996,1000000000004772
2228226,171989,1000000000004773
2228254,171991,1000000000004774
2208509,170502,1000000000004775
2228310,172010,1000000000004776
2228316,172012,1000000000004777
2228321,172014,1000000000004778
2228379,173699,1000000000004781
2228384,172024,1000000000004782
2228412,172035,1000000000004783
2228451,172045,1000000000004784
2228484,171998,1000000000004786
2228514,172000,1000000000004788
2228525,172001,1000000000004789
2228540,172003,1000000000004791
2228580,172008,1000000000004794
2228592,172009,1000000000004795
2228597,172011,1000000000004796
2228613,172021,1000000000004797
2228632,172022,1000000000004798
2208542,170377,1000000000004799
2228639,172025,1000000000004800
2228650,172029,1000000000004801
2228672,172032,1000000000004802
2228695,173847,1000000000004803
2228734,172041,1000000000004804
2228752,172042,1000000000004805
2228757,172044,1000000000004806
2228848,156350,1000000000004808
2228866,172052,1000000000004809
2228904,172054,1000000000004810
2228921,172056,1000000000004811
2208585,170900,1000000000004812
2228952,172070,1000000000004813
2228976,172071,1000000000004814
2228985,172074,1000000000004815
2208592,170384,1000000000004816
2229018,172049,1000000000004817
2229068,163944,1000000000004818
2229078,172055,1000000000004819
2229083,172057,1000000000004820
2229094,172058,1000000000004821
2229109,172059,1000000000004822
2229113,172060,1000000000004823
2229129,172063,1000000000004824
2229148,172069,1000000000004825
2106820,171281,1000000000004827
2229185,172073,1000000000004829
2229231,172078,1000000000004830
2229247,172079,1000000000004831
2229258,172075,1000000000004832
2208619,170424,1000000000004833
2229299,172080,1000000000004834
2229406,174989,1000000000004836
2229481,172116,1000000000004837
2208643,170387,1000000000004838
2229500,172121,1000000000004839
2229618,172091,1000000000004841
2229651,172101,1000000000004842
2229677,172107,1000000000004844
2229711,172110,1000000000004845
2229770,172216,1000000000004847
2229784,172123,1000000000004848
2229803,172159,1000000000004849
2229845,172422,1000000000004850
2229902,172137,1000000000004852
2190045,18770641,1000000000004853
2229945,172146,1000000000004855
2229955,172148,1000000000004856
2229977,172132,1000000000004857
2230030,172131,1000000000004859
2230034,172124,1000000000004860
2230040,183095,1000000000004861
2230071,172128,1000000000004862
2230077,172127,1000000000004863
2230107,172141,1000000000004864
2230112,172138,1000000000004865
2230119,172139,1000000000004866
2230125,172140,1000000000004867
2230145,172144,1000000000004869
2230200,172289,1000000000004870
2208748,170401,1000000000004871
2230256,172156,1000000000004873
2230273,172157,1000000000004874
2208754,170391,1000000000004875
2230319,172164,1000000000004878
2208759,170403,1000000000004879
2230445,172179,1000000000004882
2230446,172178,1000000000004883
2230472,18828319,1000000000004885
2230480,172185,1000000000004886
2208779,170379,1000000000004887
2230487,172191,1000000000004888
2230564,172161,1000000000004890
2230596,172165,1000000000004891
2230654,172171,1000000000004892
2230662,172175,1000000000004893
2230667,156923,1000000000004894
2230673,172176,1000000000004895
2230702,172183,1000000000004896
2208798,170380,1000000000004897
2230721,172296,1000000000004898
2230727,172369,1000000000004899
2230738,172190,1000000000004900
2230772,174513,1000000000004902
2230777,172203,1000000000004903
2230792,172192,1000000000004904
2230798,172197,1000000000004905
2230805,172198,1000000000004906
2230834,172204,1000000000004907
2208809,170385,1000000000004908
2230888,172215,1000000000004910
2230907,172217,1000000000004911
2230923,172219,1000000000004912
2230933,172221,1000000000004913
2230993,172226,1000000000004916
2231003,172228,1000000000004917
2231040,175379,1000000000004918
2231056,172205,1000000000004919
2231064,172206,1000000000004920
2231075,172208,1000000000004922
2231086,172209,1000000000004923
2231112,176182,1000000000004924
2231133,172218,1000000000004925
2231176,178094,1000000000004926
2231202,116705,1000000000004927
2231215,172229,1000000000004928
2231282,172237,1000000000004929
2231307,18770779,1000000000004930
2231317,172235,1000000000004931
2231335,172238,1000000000004932
2231340,172239,1000000000004933
2231343,172240,1000000000004934
2231372,172241,1000000000004935
2231382,172243,1000000000004936
2231399,172245,1000000000004937
2231410,172247,1000000000004938
2231455,172253,1000000000004939
2231467,172256,1000000000004940
2231508,172265,1000000000004941
2231517,172273,1000000000004942
2208912,170399,1000000000004943
2231549,172272,1000000000004944
2231574,169862,1000000000004945
2231585,172248,1000000000004946
2208917,170388,1000000000004947
2231610,172254,1000000000004948
2231626,172255,1000000000004949
2231690,172263,1000000000004951
2231700,174295,1000000000004952
2231732,172282,1000000000004953
2231742,175318,1000000000004954
2231769,172285,1000000000004955
2231783,172284,1000000000004956
2231784,172283,1000000000004957
2231838,174171,1000000000004958
2231855,172277,1000000000004960
2231888,172291,1000000000004962
2231922,18760790,1000000000004963
2231942,172297,1000000000004964
2231948,172300,1000000000004965
2231984,171446,1000000000004966
2232009,118365,1000000000004968
2232027,172309,1000000000004969
2232034,172310,1000000000004970
2206077,171593,1000000000004971
2232050,172312,1000000000004974
2232068,172288,1000000000004975
2232073,171913,1000000000004976
2232083,172290,1000000000004977
2232089,172292,1000000000004978
2232094,172293,1000000000004979
2232111,172298,1000000000004980
2232143,18771836,1000000000004982
2232150,172307,1000000000004983
2232207,172317,1000000000004984
2232219,172323,1000000000004985
2208988,170412,1000000000004986
2232276,172320,1000000000004987
2232277,172319,1000000000004988
2232295,172322,1000000000004989
2232326,172314,1000000000004990
2232365,174066,1000000000004991
2232394,172318,1000000000004993
2232481,161021,1000000000004994
2232491,172328,1000000000004995
2209017,170416,1000000000004996
2232525,174551,1000000000004997
2209022,170419,1000000000004999
2232596,172334,1000000000005000
2232598,172335,1000000000005001
2232613,172337,1000000000005003
2232656,172341,1000000000005004
2232710,176524,1000000000005005
2232715,172351,1000000000005006
2232746,172353,1000000000005007
2232832,172339,1000000000005009
2232860,161903,1000000000005010
2232888,172348,1000000000005011
2232898,172352,1000000000005012
2232928,172356,1000000000005014
2232932,172355,1000000000005015
2232947,172493,1000000000005016
2232997,179580,1000000000005017
2233019,172366,1000000000005018
2233055,173231,1000000000005020
2233060,172372,1000000000005022
2233070,172374,1000000000005023
2233119,169613,1000000000005024
2233142,176546,1000000000005025
2233152,18770188,1000000000005026
2233176,172368,1000000000005027
2233190,172371,1000000000005028
2233210,172377,1000000000005029
2233221,172379,1000000000005030
2233226,172381,1000000000005031
2233262,172386,1000000000005032
2233267,172387,1000000000005033
2233332,172398,1000000000005035
2233346,172375,1000000000005036
2233352,172376,1000000000005037
2233370,172380,1000000000005038
2233395,172694,1000000000005040
2233436,172821,1000000000005042
2209110,170438,1000000000005043
2233460,172389,1000000000005044
2233561,18764639,1000000000005047
2233566,172572,1000000000005048
2233571,172403,1000000000005049
2233607,172401,1000000000005050
2233660,172410,1000000000005052
2233675,172414,1000000000005053
2233698,172416,1000000000005054
2209145,170468,1000000000005055
2233730,173432,1000000000005057
2233817,172428,1000000000005059
2233861,172418,1000000000005060
2233897,172413,1000000000005061
2233903,172415,1000000000005062
2233908,156950,1000000000005063
2233947,172423,1000000000005064
2233980,172425,1000000000005065
2233986,172426,1000000000005066
2234010,172430,1000000000005067
2234019,172432,1000000000005068
2234044,172473,1000000000005069
2234096,172437,1000000000005070
2209299,170420,1000000000005071
2234127,172443,1000000000005072
2234138,172433,1000000000005073
2234179,172445,1000000000005074
2234196,172446,1000000000005075
2234225,170771,1000000000005076
2234230,172449,1000000000005077
2234246,172520,1000000000005078
2234258,177209,1000000000005079
2234285,172464,1000000000005080
2234388,172439,1000000000005081
2234422,172448,1000000000005082
2234458,172455,1000000000005083
2234516,172459,1000000000005084
2209355,171967,1000000000005085
2234558,172460,1000000000005087
2234587,172731,1000000000005089
